observation_date,SanFrancisco_HPI,LosAngeles_HPI,Seattle_HPI,SanDiego_HPI,Chicago_HPI,Dallas_HPI,NewYork_HPI,Phoenix_HPI,Boston_HPI,Miami_HPI,Denver_HPI,Atlanta_HPI,LasVegas_HPI,Tampa_HPI,Portland_HPI,Washington_HPI,Charlotte_HPI,Detroit_HPI,Minneapolis_HPI,Cleveland_HPI
2011-05-01,133.191407853498,169.202194475601,135.600599439946,154.769735137347,113.809050535698,113.683542560746,166.83578985864798,100.77063241835,151.178500446518,139.255348127439,123.77840954986,102.544625852865,96.060844910833,127.288335345474,134.294829123272,180.58066156156104,111.437893917138,67.17802530807299,110.861842659727,98.929365107765
2011-06-01,132.547795488084,168.558913418086,135.325997570482,154.010412981312,114.37070481246,113.96139882238,166.285722163332,100.33129554674,152.327238079195,139.439837139241,124.152348406474,101.948529376254,95.688540393865,127.402993154083,133.202542320791,180.61613470152696,112.101133925736,69.458170866373,111.82111894491,98.771089791908
2011-07-01,131.928247058528,167.960990270802,134.739534794317,153.120332127091,114.486312052667,114.392734135347,167.044521797502,99.660154740898,152.161427310682,139.623036019769,123.560045528444,101.206972297737,95.182433280896,127.349011877451,133.313100985819,181.668334073077,111.768959063101,71.256634933084,112.843628204309,99.200425619642
2011-08-01,131.887323962863,166.930476216054,134.454491349181,152.730946167411,114.861976456845,114.773883400092,166.6928488056,99.336114514268,151.786331786511,139.008587586294,123.8160163986,98.659765329395,94.342420379812,127.43610936311,133.347363263752,181.804298059786,111.605430868614,71.295717915784,112.185794403538,99.100569890758
2011-09-01,131.008580684393,165.727647137924,133.544071652848,151.97940843014095,114.366816066391,114.913678543974,166.949796505124,99.39324267073,151.608146649555,138.56541049590402,123.74009507672,93.884063519935,92.975008616246,125.548943867342,134.087839439849,182.93245080746496,111.630165279075,71.810798948931,112.164148888922,99.044280037474
2011-10-01,131.167600860478,164.287399863197,133.12872341024598,151.8553682316,113.659627017166,114.953068327821,165.141778569684,99.727402707708,151.608753205852,137.819667252111,124.380541652299,90.684480801048,91.571210986871,125.787582489581,133.938064182109,181.27477052896305,111.274602277417,71.204088035308,111.94233497896,98.93844417157901
2011-11-01,129.812184473698,163.615009956566,132.494654916331,151.309586117616,111.741914861597,114.485299193378,164.312231848382,100.510733512004,150.811067229817,137.171201509901,124.731965326335,89.69633309500901,91.045301998857,125.20858752763,132.997393343496,181.14789162857497,110.64282350956002,71.138832284997,112.256669870966,98.91257058427901
2011-12-01,129.881448042846,162.807510610719,132.444684739362,151.41524703353,110.810546044627,114.477447619934,162.98682281321,101.91385182852,149.829406739046,137.740376728925,124.682454963892,88.58897937085399,90.750515045275,125.629547656976,133.446796400384,179.795523038229,110.222416403629,70.40254790101,112.119355619424,98.49906972011296
2012-01-01,128.63872337892,162.464653842469,133.235342193083,150.911411616272,110.182941404713,114.739738581492,162.107059791836,103.630021918625,149.916473279909,139.089275050649,125.115783139692,87.320768393566,90.52232485616,125.631177513846,132.391009725412,180.07711124598,109.959830851568,70.921850630915,112.969424592064,97.321578036846
2012-02-01,129.224557538381,162.116191161457,132.885458189302,151.453861762805,109.089610283979,115.19621179691002,161.131997102642,105.400424455253,149.597799454253,140.737156759753,124.830446965959,85.858778380118,90.689134082782,126.266844625104,132.52447059947,178.563551320147,110.518469740684,71.19854272582,113.950348853002,96.96392948405101
2012-03-01,129.241042619405,162.304650829573,133.974169067664,151.371831522324,107.300468601146,116.511197879034,160.531864357382,107.681847408296,149.62641899555598,142.370718606423,126.105566051109,85.151723148661,90.773881329607,127.058966100786,131.637053455414,180.332127443274,111.288012088311,70.799916490585,113.804548015553,97.449685029248
2012-04-01,131.119997362084,163.67822797987,134.453236068433,152.540333922008,107.033264611074,117.102929329858,160.992436994459,109.971248048258,148.974742841653,142.836812540333,126.823030932881,85.714034934308,91.565769336865,128.91980353063698,133.144258545054,182.791155209868,112.063275426493,70.198196103503,114.1691041181,98.290079154083
2012-05-01,133.562012845811,165.53976924884,136.06317386412,152.813467195089,109.975658945297,117.921143847673,161.721528650094,112.176936434854,150.667012165455,143.644013979879,128.098209989645,87.503552206242,92.854488254635,130.372112220111,134.745657234791,185.44467974371105,112.400594594469,72.53506840849299,115.418477650302,99.42710411578301
